final_action,signal_date,trade_date,stock_id,stock_name,source,bucket,strategy_type,score,entry_type,execution_flag,allowed,close,suggested_amount,target_weight,priority,reason,system_note,opportunity_score,opportunity_rank,top_opportunity,liquidity_level,liquidity_tag,liquidity_score,volume,turnover,chip_score,chip_label,chip_display,chip_reason,chip_hint,chip_valid_count,chip_missing,chip_confidence,section_opportunity_rank,section_top_opportunity,stock_name_chip_src,foreign_net_buy,trust_net_buy,dealer_net_buy,inst_net_buy,inst_buy_days,inst_valid,margin_balance,short_balance,margin_balance_change,short_balance_change,margin_valid,chip_market,behavior_hint,behavior_confidence,behavior_action_hint,updated_at,refresh_mode,date,name,market,open,high,low,ret1,mom3,mom5,mom10,mom20,mom60,ma5,ma10,ma20,ma60,vol20,vol_ma5,vol_ma20,volume_ratio,vol_dry_ratio,high_20,low_20,high_60,low_60,range_20,ma_max,ma_min,ma_converge_pct,ma20_slope,kd_k,kd_d,kd_cross,macd_diff,macd_signal,macd_hist,macd_cross,obv_proxy,obv_mom5,obv_up_count_3,low_non_down_count_3,obv_up_count_5,low_non_down_count_5,obv_up_count_10,low_non_down_count_10,history_count,has_60d_history,ma5_label,ma10_label,ma20_label,ma5_status,ma10_status,ma20_status,kbar_type,k_bar_type,k_structure,kline_structure,tech_reason,kbar_reason,tech_decision_hint,strategy_name,entry_score,action,action_label,action_sub,note,engine,upper_shadow_ratio,body_ratio,close_position,fake_score,fake_flags,fake_risk_level,fake_risk_tag,ignition_phase,fake_filter_pass,ignition_hint_zh,fake_reason_zh,operation_advice_zh,evolution_phase,promote_label,evolution_score,evolution_priority,market_regime,price_tier,ref_price,suggested_shares,estimated_total_cost,position_action,position_reason,position_hint,take_profit_hint,risk_flag,avg_price,shares,lots,pnl_pct,price_source,chip_source,position_source
WATCH,2026-05-05,2026-05-06,5315,光聯,ENTRY,PRE,PRE,54.0,WAIT,BLOCK,False,22.5,0.0,0.0,8,波動壓縮 | 均線收斂 | 接近突破 | 結構尚可,BLOCK：超出本市場狀態可執行名額,87.21,,,HIGH,高流動性,39.26,277279.0,6238777500.0,50.0,🟡 普通,50（🟡 普通）,法人中性｜融資融券資料有限,籌碼普通或資料有限，需搭配技術面確認。,1,部分籌碼資料有限,📉 低信心,,,光聯,27.0,0.0,-27.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX,⚪ 盤整觀望（等待方向）,中低,先觀察，不急進場；等突破、量能或均線方向出現。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,突破確認K,,整理後轉強,整理後轉強,MA5：依試單節奏判斷｜MA10：依試單節奏判斷｜MA20：依試單節奏判斷｜K棒：突破確認K｜K線：整理後轉強,K棒型態：突破確認K｜K線結構：整理後轉強,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,4974,亞泰,ENTRY,PRE,PRE,54.0,WAIT,BLOCK,False,71.9,0.0,0.0,8,波動壓縮 | 均線收斂 | 接近突破 | 結構尚可,BLOCK：超出本市場狀態可執行名額,87.13,,,HIGH,高流動性,41.09,182501.0,13121821900.0,62.0,🟢 偏集中,62（🟢 偏集中）,三大法人買超｜投信買超｜融資融券資料有限,籌碼偏集中但資料有限，可搭配技術面確認，不宜單獨重倉。,1,部分籌碼資料有限,📉 低信心,,,亞泰,100.0,2.0,-98.0,4.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX,⚪ 盤整觀望（等待方向）,中低,先觀察，不急進場；等突破、量能或均線方向出現。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,突破確認K,,整理後轉強,整理後轉強,MA5：依試單節奏判斷｜MA10：依試單節奏判斷｜MA20：依試單節奏判斷｜K棒：突破確認K｜K線：整理後轉強,K棒型態：突破確認K｜K線結構：整理後轉強,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,1527,鑽全,ENTRY,PRE,PRE,54.0,WAIT,BLOCK,False,32.5,0.0,0.0,8,波動壓縮 | 均線收斂 | 接近突破 | 結構尚可,BLOCK：超出本市場狀態可執行名額,87.05,,,HIGH,高流動性,39.54,237985.0,7734512500.0,71.5,🟢 偏集中,72（🟢 偏集中）,三大法人買超｜融資融券資料有限,籌碼偏集中但資料有限，可搭配技術面確認，不宜單獨重倉。,1,部分籌碼資料有限,📉 低信心,,,鑽全,27000.0,0.0,0.0,27000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE,⚪ 盤整觀望（等待方向）,中低,先觀察，不急進場；等突破、量能或均線方向出現。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,突破確認K,,整理後轉強,整理後轉強,MA5：依試單節奏判斷｜MA10：依試單節奏判斷｜MA20：依試單節奏判斷｜K棒：突破確認K｜K線：整理後轉強,K棒型態：突破確認K｜K線結構：整理後轉強,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,6124,業強,ENTRY,PRE,PRE,58.0,WAIT,BLOCK,False,30.75,0.0,0.0,8,波動壓縮 | 安靜吸籌 | 均線收斂 | 結構尚可,BLOCK：超出本市場狀態可執行名額,86.85,,,HIGH,高流動性,34.3,172431.0,5302253250.0,50.0,🟡 普通,50（🟡 普通）,法人中性｜融資融券資料有限,籌碼普通或資料有限，需搭配技術面確認。,1,部分籌碼資料有限,📉 低信心,,,業強,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX,🟡 洗盤吸籌／整理換手（結構未壞）,中高,不急追；等放量突破或站穩 MA10 / MA20 再提高權重。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依觀察節奏判斷,MA10：依觀察節奏判斷,MA20：依觀察節奏判斷,MA5：依觀察節奏判斷,MA10：依觀察節奏判斷,MA20：依觀察節奏判斷,整理觀察K,,整理收斂,整理收斂,MA5：依觀察節奏判斷｜MA10：依觀察節奏判斷｜MA20：依觀察節奏判斷｜K棒：整理觀察K｜K線：整理收斂,K棒型態：整理觀察K｜K線結構：整理收斂,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,3046,建碁,ENTRY,PRE,PRE,54.0,WAIT,BLOCK,False,48.75,0.0,0.0,8,波動壓縮 | 均線收斂 | 接近突破 | 結構尚可,BLOCK：超出本市場狀態可執行名額,86.64,,,HIGH,高流動性,39.36,195773.0,9543933750.0,67.5,🟢 偏集中,68（🟢 偏集中）,三大法人買超｜融資融券資料有限,籌碼偏集中但資料有限，可搭配技術面確認，不宜單獨重倉。,1,部分籌碼資料有限,📉 低信心,,,,19000.0,0.0,0.0,19000.0,1.0,1,0.0,0.0,0.0,0.0,0,TWSE,⚪ 盤整觀望（等待方向）,中低,先觀察，不急進場；等突破、量能或均線方向出現。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,突破確認K,,整理後轉強,整理後轉強,MA5：依試單節奏判斷｜MA10：依試單節奏判斷｜MA20：依試單節奏判斷｜K棒：突破確認K｜K線：整理後轉強,K棒型態：突破確認K｜K線結構：整理後轉強,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,2450,神腦,ENTRY,PRE,PRE,54.0,WAIT,BLOCK,False,29.6,0.0,0.0,8,波動壓縮 | 均線收斂 | 接近突破 | 結構尚可,BLOCK：超出本市場狀態可執行名額,86.28,,,HIGH,高流動性,37.79,217900.0,6449840000.0,25.0,⚠️ 分散,25（⚠️ 分散）,三大法人賣超｜融資融券資料有限,籌碼偏弱且資料有限，避免重倉追高。,1,部分籌碼資料有限,📉 低信心,,,神腦,-69000.0,0.0,0.0,-69000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE,⚪ 盤整觀望（等待方向）,中低,先觀察，不急進場；等突破、量能或均線方向出現。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,突破確認K,,整理後轉強,整理後轉強,MA5：依試單節奏判斷｜MA10：依試單節奏判斷｜MA20：依試單節奏判斷｜K棒：突破確認K｜K線：整理後轉強,K棒型態：突破確認K｜K線結構：整理後轉強,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,1339,昭輝,ENTRY,PRE,PRE,54.0,WAIT,BLOCK,False,40.25,0.0,0.0,8,安靜吸籌 | 均線收斂 | 放量吸收 | 結構尚可,BLOCK：超出本市場狀態可執行名額,86.24,,,HIGH,高流動性,38.17,197399.0,7945309750.0,34.0,⚠️ 分散,34（⚠️ 分散）,三大法人賣超｜融資融券資料有限,籌碼普通或資料有限，需搭配技術面確認。,1,部分籌碼資料有限,📉 低信心,,,,-16000.0,0.0,0.0,-16000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE,🟡 洗盤吸籌／整理換手（結構未壞）,中高,不急追；等放量突破或站穩 MA10 / MA20 再提高權重。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依觀察節奏判斷,MA10：依觀察節奏判斷,MA20：依觀察節奏判斷,MA5：依觀察節奏判斷,MA10：依觀察節奏判斷,MA20：依觀察節奏判斷,整理觀察K,,整理收斂,整理收斂,MA5：依觀察節奏判斷｜MA10：依觀察節奏判斷｜MA20：依觀察節奏判斷｜K棒：整理觀察K｜K線：整理收斂,K棒型態：整理觀察K｜K線結構：整理收斂,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,2613,中櫃,ENTRY,PRE,PRE,54.0,WAIT,BLOCK,False,22.55,0.0,0.0,8,波動壓縮 | 均線收斂 | 接近突破 | 結構尚可,BLOCK：超出本市場狀態可執行名額,86.16,,,HIGH,高流動性,36.97,239480.0,5400274000.0,37.0,⚠️ 分散,37（⚠️ 分散）,三大法人賣超｜融資融券資料有限,籌碼普通或資料有限，需搭配技術面確認。,1,部分籌碼資料有限,📉 低信心,,,中櫃,-10000.0,0.0,0.0,-10000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE,⚪ 盤整觀望（等待方向）,中低,先觀察，不急進場；等突破、量能或均線方向出現。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,突破確認K,,整理後轉強,整理後轉強,MA5：依試單節奏判斷｜MA10：依試單節奏判斷｜MA20：依試單節奏判斷｜K棒：突破確認K｜K線：整理後轉強,K棒型態：突破確認K｜K線結構：整理後轉強,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,1617,榮星,ENTRY,PRE,PRE,54.0,WAIT,BLOCK,False,15.15,0.0,0.0,8,安靜吸籌 | 均線收斂 | 放量吸收 | 結構尚可,BLOCK：超出本市場狀態可執行名額,85.3,,,HIGH,高流動性,34.5,241095.0,3652589250.0,32.5,⚠️ 分散,32（⚠️ 分散）,三大法人賣超｜融資融券資料有限,籌碼普通或資料有限，需搭配技術面確認。,1,部分籌碼資料有限,📉 低信心,,,,-19000.0,0.0,0.0,-19000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE,🟡 洗盤吸籌／整理換手（結構未壞）,中高,不急追；等放量突破或站穩 MA10 / MA20 再提高權重。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依觀察節奏判斷,MA10：依觀察節奏判斷,MA20：依觀察節奏判斷,MA5：依觀察節奏判斷,MA10：依觀察節奏判斷,MA20：依觀察節奏判斷,整理觀察K,,整理收斂,整理收斂,MA5：依觀察節奏判斷｜MA10：依觀察節奏判斷｜MA20：依觀察節奏判斷｜K棒：整理觀察K｜K線：整理收斂,K棒型態：整理觀察K｜K線結構：整理收斂,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,4523,永彰,ENTRY,PRE,PRE,54.0,WAIT,BLOCK,False,30.5,0.0,0.0,8,波動壓縮 | 均線收斂 | 接近突破 | 結構尚可,BLOCK：超出本市場狀態可執行名額,85.3,,,HIGH,高流動性,35.67,189540.0,5780970000.0,50.0,🟡 普通,50（🟡 普通）,法人中性｜融資融券資料有限,籌碼普通或資料有限，需搭配技術面確認。,1,部分籌碼資料有限,📉 低信心,,,永彰,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX,⚪ 盤整觀望（等待方向）,中低,先觀察，不急進場；等突破、量能或均線方向出現。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,突破確認K,,整理後轉強,整理後轉強,MA5：依試單節奏判斷｜MA10：依試單節奏判斷｜MA20：依試單節奏判斷｜K棒：突破確認K｜K線：整理後轉強,K棒型態：突破確認K｜K線結構：整理後轉強,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,1325,恆大,ENTRY,PRE,PRE,54.0,WAIT,BLOCK,False,26.4,0.0,0.0,8,波動壓縮 | 均線收斂 | 接近突破 | 結構尚可,BLOCK：超出本市場狀態可執行名額,85.21,,,HIGH,高流動性,35.19,198963.0,5252623199.999999,25.0,⚠️ 分散,25（⚠️ 分散）,三大法人賣超｜融資融券資料有限,籌碼偏弱且資料有限，避免重倉追高。,1,部分籌碼資料有限,📉 低信心,,,,-50000.0,0.0,0.0,-50000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE,⚪ 盤整觀望（等待方向）,中低,先觀察，不急進場；等突破、量能或均線方向出現。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,突破確認K,,整理後轉強,整理後轉強,MA5：依試單節奏判斷｜MA10：依試單節奏判斷｜MA20：依試單節奏判斷｜K棒：突破確認K｜K線：整理後轉強,K棒型態：突破確認K｜K線結構：整理後轉強,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,6859,伯特光,ENTRY,PRE,PRE,56.0,WAIT,BLOCK,False,124.5,0.0,0.0,8,波動壓縮 | 安靜吸籌 | 接近突破 | 結構尚可,BLOCK：超出本市場狀態可執行名額,84.99,,,HIGH,高流動性,35.09,94855.0,11809447500.0,62.02,🟢 偏集中,62（🟢 偏集中）,三大法人買超｜投信買超｜融資融券資料有限,籌碼偏集中但資料有限，可搭配技術面確認，不宜單獨重倉。,1,部分籌碼資料有限,📉 低信心,12.0,,伯特光,4074.0,11.0,-4063.0,22.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX,🟡 洗盤吸籌／整理換手（結構未壞）,中高,不急追；等放量突破或站穩 MA10 / MA20 再提高權重。,2026-05-05 10:59:34,behavior_interpretation,2026-05-05,伯特光,TPEX,126.0,126.0,123.5,0.0,0.0,0.0,0.0204918032786884,0.0921052631578946,0.1116071428571428,124.6,123.65,119.725,117.9,0.0151559388900636,104684.0,69505.0,1.364721962448725,1.506136249190684,126.5,109.5,134.5,104.0,0.136546184737859,124.6,119.725,0.0391566265057095,0.0172047578588172,81.09190652712323,80.32076613215885,0,1.836602467308296,1.2823413961056969,0.5542610712025993,0,17027886.0,0.0028945020128405,1.0,2.0,1.0,4.0,3.0,8.0,1063,True,MA5：貼近｜→ 盤整,MA10：貼近｜→ 盤整,MA20：站上｜↑ 強勢,MA5：貼近｜→ 盤整,MA10：貼近｜→ 盤整,MA20：站上｜↑ 強勢,一般K棒,一般K棒,整理收斂,整理收斂,MA5：貼近｜→ 盤整｜MA10：貼近｜→ 盤整｜MA20：站上｜↑ 強勢｜K棒：一般K棒｜K線：整理收斂,K棒型態：一般K棒｜K線結構：整理收斂,均線收斂整理中，等待突破或跌破確認。,IGNITION 起漲啟動,152.0,TEST,試單,起漲試單,IGNITION防假起漲｜強起漲：乾淨啟動｜FakeScore=0｜✅ 起漲乾淨｜高流動性,IGNITION,0.0,0.6,0.4,0.0,,低,✅ 起漲乾淨,強起漲：乾淨啟動,PASS,強起漲：量能、均線與動能同步，假突破痕跡低；可列入優先試單，但仍不建議重倉。,假起漲檢查：未見明顯騙線痕跡,操作建議：可優先列入起漲觀察，若要進場僅用小倉試單；隔日站穩再加碼。,IGNITION→TEST,起漲轉試單,160.0,3.0,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,1473,台南,ENTRY,PRE,PRE,50.0,WAIT,BLOCK,False,20.9,0.0,0.0,8,波動壓縮 | 安靜吸籌 | 放量吸收,BLOCK：超出本市場狀態可執行名額,84.75,,,HIGH,高流動性,38.55,274615.0,5739453500.0,25.0,⚠️ 分散,25（⚠️ 分散）,三大法人賣超｜融資融券資料有限,籌碼偏弱且資料有限，避免重倉追高。,1,部分籌碼資料有限,📉 低信心,,,台南,-54990.0,0.0,0.0,-54990.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE,🟡 洗盤吸籌／整理換手（結構未壞）,中高,不急追；等放量突破或站穩 MA10 / MA20 再提高權重。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依觀察節奏判斷,MA10：依觀察節奏判斷,MA20：依觀察節奏判斷,MA5：依觀察節奏判斷,MA10：依觀察節奏判斷,MA20：依觀察節奏判斷,整理觀察K,,整理收斂,整理收斂,MA5：依觀察節奏判斷｜MA10：依觀察節奏判斷｜MA20：依觀察節奏判斷｜K棒：整理觀察K｜K線：整理收斂,K棒型態：整理觀察K｜K線結構：整理收斂,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,2514,龍邦,ENTRY,PRE,PRE,54.0,WAIT,BLOCK,False,13.25,0.0,0.0,8,波動壓縮 | 均線收斂 | 接近突破 | 結構尚可,BLOCK：超出本市場狀態可執行名額,84.68,,,HIGH,高流動性,32.88,233233.0,3090337250.0,28.5,⚠️ 分散,28（⚠️ 分散）,三大法人賣超｜融資融券資料有限,籌碼偏弱且資料有限，避免重倉追高。,1,部分籌碼資料有限,📉 低信心,,,龍邦,-27000.0,0.0,0.0,-27000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE,⚪ 盤整觀望（等待方向）,中低,先觀察，不急進場；等突破、量能或均線方向出現。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,突破確認K,,整理後轉強,整理後轉強,MA5：依試單節奏判斷｜MA10：依試單節奏判斷｜MA20：依試單節奏判斷｜K棒：突破確認K｜K線：整理後轉強,K棒型態：突破確認K｜K線結構：整理後轉強,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,5478,智冠,ENTRY,PRE,PRE,54.0,WAIT,BLOCK,False,96.6,0.0,0.0,8,波動壓縮 | 均線收斂 | 接近突破 | 結構尚可,BLOCK：超出本市場狀態可執行名額,84.5,,,HIGH,高流動性,35.9,114331.0,11044374600.0,66.0,🟢 偏集中,66（🟢 偏集中）,三大法人買超｜投信買超｜融資融券資料有限,籌碼偏集中但資料有限，可搭配技術面確認，不宜單獨重倉。,1,部分籌碼資料有限,📉 低信心,,,智冠,3032.0,2000.0,-1032.0,4000.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX,⚪ 盤整觀望（等待方向）,中低,先觀察，不急進場；等突破、量能或均線方向出現。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,突破確認K,,整理後轉強,整理後轉強,MA5：依試單節奏判斷｜MA10：依試單節奏判斷｜MA20：依試單節奏判斷｜K棒：突破確認K｜K線：整理後轉強,K棒型態：突破確認K｜K線結構：整理後轉強,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,1432,大魯閣,ENTRY,PRE,PRE,54.0,WAIT,BLOCK,False,16.7,0.0,0.0,8,波動壓縮 | 均線收斂 | 接近突破 | 結構尚可,BLOCK：超出本市場狀態可執行名額,84.43,,,HIGH,高流動性,32.8,205758.0,3436158599.9999995,25.0,⚠️ 分散,25（⚠️ 分散）,三大法人賣超｜融資融券資料有限,籌碼偏弱且資料有限，避免重倉追高。,1,部分籌碼資料有限,📉 低信心,,,大魯閣,-74000.0,0.0,0.0,-74000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE,⚪ 盤整觀望（等待方向）,中低,先觀察，不急進場；等突破、量能或均線方向出現。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,突破確認K,,整理後轉強,整理後轉強,MA5：依試單節奏判斷｜MA10：依試單節奏判斷｜MA20：依試單節奏判斷｜K棒：突破確認K｜K線：整理後轉強,K棒型態：突破確認K｜K線結構：整理後轉強,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,6914,阜爾運通,ENTRY,PRE,PRE,54.0,WAIT,BLOCK,False,146.0,0.0,0.0,8,波動壓縮 | 均線收斂 | 接近突破 | 結構尚可,BLOCK：超出本市場狀態可執行名額,84.37,,,HIGH,高流動性,36.41,95742.0,13978332000.0,40.0,🟡 普通,40（🟡 普通）,三大法人賣超｜融資融券資料有限,籌碼普通或資料有限，需搭配技術面確認。,1,部分籌碼資料有限,📉 低信心,,,阜爾運通,-4000.0,0.0,0.0,-4000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE,⚪ 盤整觀望（等待方向）,中低,先觀察，不急進場；等突破、量能或均線方向出現。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,突破確認K,,整理後轉強,整理後轉強,MA5：依試單節奏判斷｜MA10：依試單節奏判斷｜MA20：依試單節奏判斷｜K棒：突破確認K｜K線：整理後轉強,K棒型態：突破確認K｜K線結構：整理後轉強,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WATCH,2026-05-05,2026-05-06,6642,富致,ENTRY,PRE,PRE,54.0,WAIT,BLOCK,False,57.2,0.0,0.0,8,波動壓縮 | 均線收斂 | 接近突破 | 結構尚可,BLOCK：超出本市場狀態可執行名額,84.07,,,HIGH,高流動性,34.15,127080.0,7268976000.0,50.0,🟡 普通,50（🟡 普通）,法人中性｜融資融券資料有限,籌碼普通或資料有限，需搭配技術面確認。,1,部分籌碼資料有限,📉 低信心,,,,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX,⚪ 盤整觀望（等待方向）,中低,先觀察，不急進場；等突破、量能或均線方向出現。,2026-05-05 10:59:34,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,突破確認K,,整理後轉強,整理後轉強,MA5：依試單節奏判斷｜MA10：依試單節奏判斷｜MA20：依試單節奏判斷｜K棒：突破確認K｜K線：整理後轉強,K棒型態：突破確認K｜K線結構：整理後轉強,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
